day,insightTrafficSourceType,views,estimatedMinutesWatched
2023-04-05,YT_CHANNEL,2,0
2023-04-05,YT_SEARCH,236,886
2023-04-05,RELATED_VIDEO,58,211
2023-04-05,YT_OTHER_PAGE,25,54
2023-04-05,EXT_URL,31,60
2023-04-05,END_SCREEN,1,0
2023-04-06,NO_LINK_OTHER,12,122
2023-04-06,SUBSCRIBER,12,25
2023-04-06,YT_CHANNEL,1,0
2023-04-06,YT_SEARCH,211,867
2023-04-06,RELATED_VIDEO,49,227
2023-04-06,YT_OTHER_PAGE,17,30
2023-04-06,EXT_URL,27,47
2023-04-06,PLAYLIST,2,0
2023-04-06,END_SCREEN,1,0
2023-04-07,NO_LINK_OTHER,10,63
2023-04-07,SUBSCRIBER,19,76
2023-04-07,YT_SEARCH,198,605
2023-04-07,RELATED_VIDEO,50,273
2023-04-07,YT_OTHER_PAGE,17,108
2023-04-07,EXT_URL,25,49
2023-04-07,PLAYLIST,1,18
2023-04-08,NO_LINK_OTHER,5,46
2023-04-08,SUBSCRIBER,18,67
2023-04-08,YT_SEARCH,189,511
2023-04-08,RELATED_VIDEO,48,207
2023-04-08,YT_OTHER_PAGE,12,110
2023-04-08,EXT_URL,17,81
2023-04-08,END_SCREEN,1,7
2023-04-09,NO_LINK_OTHER,7,16
2023-04-09,SUBSCRIBER,13,33
2023-04-09,YT_CHANNEL,1,0
2023-04-09,YT_SEARCH,228,703
2023-04-09,RELATED_VIDEO,21,66
2023-04-09,YT_OTHER_PAGE,15,100
2023-04-09,EXT_URL,33,125
2023-04-10,NO_LINK_OTHER,18,48
2023-04-10,SUBSCRIBER,13,8
2023-04-10,YT_SEARCH,229,835
2023-04-10,RELATED_VIDEO,55,182
2023-04-10,YT_OTHER_PAGE,16,76
2023-04-10,EXT_URL,30,42
2023-04-10,PLAYLIST,4,23
2023-04-11,NO_LINK_OTHER,27,93
2023-04-11,SUBSCRIBER,19,44
2023-04-11,YT_CHANNEL,2,1
2023-04-11,YT_SEARCH,244,788
2023-04-11,RELATED_VIDEO,53,227
2023-04-11,YT_OTHER_PAGE,19,69
2023-04-11,EXT_URL,38,96
2023-04-11,PLAYLIST,4,18
2023-04-12,NO_LINK_OTHER,14,48
2023-04-12,SUBSCRIBER,16,73
2023-04-12,YT_SEARCH,266,835
2023-04-12,RELATED_VIDEO,50,257
2023-04-12,YT_OTHER_PAGE,21,116
2023-04-12,EXT_URL,38,74
2023-04-12,END_SCREEN,2,0
2023-04-13,NO_LINK_OTHER,21,96
2023-04-13,SUBSCRIBER,17,43
2023-04-13,YT_CHANNEL,2,4
2023-04-13,YT_SEARCH,202,830
2023-04-13,RELATED_VIDEO,43,339
2023-04-13,YT_OTHER_PAGE,20,64
2023-04-13,EXT_URL,31,81
2023-04-13,PLAYLIST,3,2
2023-04-14,NO_LINK_OTHER,12,15
2023-04-14,SUBSCRIBER,13,28
2023-04-14,YT_SEARCH,196,576
2023-04-14,RELATED_VIDEO,34,152
2023-04-14,YT_OTHER_PAGE,19,35
2023-04-14,EXT_URL,30,62
2023-04-15,NO_LINK_OTHER,20,31
2023-04-15,SUBSCRIBER,16,41
2023-04-15,YT_CHANNEL,1,3
2023-04-15,YT_SEARCH,140,521
2023-04-15,RELATED_VIDEO,41,118
2023-04-15,YT_OTHER_PAGE,23,146
2023-04-15,EXT_URL,19,53
2023-04-15,PLAYLIST,4,4
2023-04-16,NO_LINK_OTHER,8,56
2023-04-16,SUBSCRIBER,11,13
2023-04-16,YT_CHANNEL,4,3
2023-04-16,YT_SEARCH,168,503
2023-04-16,RELATED_VIDEO,31,68
2023-04-16,YT_OTHER_PAGE,8,45
2023-04-16,EXT_URL,34,142
2023-04-16,PLAYLIST,5,0
2023-04-17,NO_LINK_OTHER,12,27
2023-04-17,SUBSCRIBER,18,91
2023-04-17,YT_CHANNEL,4,1
2023-04-17,YT_SEARCH,216,757
2023-04-17,RELATED_VIDEO,59,293
2023-04-17,YT_OTHER_PAGE,22,30
2023-04-17,EXT_URL,42,126
2023-04-17,PLAYLIST,2,13
2023-04-18,NO_LINK_OTHER,20,139
2023-04-18,SUBSCRIBER,15,73
2023-04-18,YT_SEARCH,218,643
2023-04-18,RELATED_VIDEO,68,427
2023-04-18,YT_OTHER_PAGE,17,76
2023-04-18,EXT_URL,37,238
2023-04-18,PLAYLIST,1,0
2023-04-19,NO_LINK_OTHER,25,154
2023-04-19,SUBSCRIBER,22,98
2023-04-19,YT_CHANNEL,1,0
2023-04-19,YT_SEARCH,232,854
2023-04-19,RELATED_VIDEO,48,165
2023-04-19,YT_OTHER_PAGE,19,55
2023-04-19,EXT_URL,46,122
2023-04-19,PLAYLIST,1,0
2023-04-19,END_SCREEN,2,0
2023-04-20,NO_LINK_OTHER,12,53
2023-04-20,SUBSCRIBER,16,12
2023-04-20,YT_CHANNEL,4,1
2023-04-20,YT_SEARCH,210,993
2023-04-20,RELATED_VIDEO,42,238
2023-04-20,YT_OTHER_PAGE,19,96
2023-04-20,EXT_URL,27,113
2023-04-20,PLAYLIST,1,2
2023-04-20,END_SCREEN,1,0
2023-04-21,NO_LINK_OTHER,6,1
2023-04-21,SUBSCRIBER,5,7
2023-04-21,YT_SEARCH,132,483
2023-04-21,RELATED_VIDEO,34,125
2023-04-21,YT_OTHER_PAGE,9,38
2023-04-21,EXT_URL,17,29
2023-04-22,NO_LINK_OTHER,11,40
2023-04-22,SUBSCRIBER,13,110
2023-04-22,YT_SEARCH,142,684
2023-04-22,RELATED_VIDEO,32,173
2023-04-22,YT_OTHER_PAGE,12,76
2023-04-22,EXT_URL,18,54
2023-04-22,PLAYLIST,4,9
2023-04-23,NO_LINK_OTHER,25,18
2023-04-23,SUBSCRIBER,16,33
2023-04-23,YT_CHANNEL,1,0
2023-04-23,YT_SEARCH,191,684
2023-04-23,RELATED_VIDEO,35,175
2023-04-23,YT_OTHER_PAGE,15,55
2023-04-23,EXT_URL,32,111
2023-04-23,PLAYLIST,1,0
2023-04-24,NO_LINK_OTHER,20,25
2023-04-24,SUBSCRIBER,3,2
2023-04-24,YT_CHANNEL,1,0
2023-04-24,YT_SEARCH,198,777
2023-04-24,RELATED_VIDEO,42,210
2023-04-24,YT_OTHER_PAGE,14,63
2023-04-24,EXT_URL,37,103
2023-04-24,END_SCREEN,1,0
2023-04-25,NO_LINK_OTHER,16,90
2023-04-25,SUBSCRIBER,15,67
2023-04-25,YT_SEARCH,213,736
2023-04-25,RELATED_VIDEO,53,221
2023-04-25,YT_OTHER_PAGE,31,171
2023-04-25,EXT_URL,53,179
2023-04-26,NO_LINK_OTHER,14,52
2023-04-26,SUBSCRIBER,17,95
2023-04-26,YT_CHANNEL,1,5
2023-04-26,YT_SEARCH,213,832
2023-04-26,RELATED_VIDEO,34,170
2023-04-26,YT_OTHER_PAGE,25,32
2023-04-26,EXT_URL,34,37
2023-04-27,NO_LINK_OTHER,29,64
2023-04-27,SUBSCRIBER,15,39
2023-04-27,YT_SEARCH,241,840
2023-04-27,RELATED_VIDEO,41,165
2023-04-27,YT_OTHER_PAGE,22,122
2023-04-27,EXT_URL,44,94
2023-04-28,NO_LINK_OTHER,14,4
2023-04-28,SUBSCRIBER,9,14
2023-04-28,YT_CHANNEL,2,2
2023-04-28,YT_SEARCH,159,510
2023-04-28,RELATED_VIDEO,48,242
2023-04-28,YT_OTHER_PAGE,14,86
2023-04-28,EXT_URL,19,42
2023-04-28,PLAYLIST,1,3
2023-04-28,END_SCREEN,1,0
2023-04-29,NO_LINK_OTHER,9,27
2023-04-29,SUBSCRIBER,18,89
2023-04-29,YT_CHANNEL,2,8
2023-04-29,YT_SEARCH,144,555
2023-04-29,RELATED_VIDEO,39,258
2023-04-29,YT_OTHER_PAGE,9,98
2023-04-29,EXT_URL,23,36
2023-04-29,PLAYLIST,1,0
2023-04-30,NO_LINK_OTHER,16,70
2023-04-30,SUBSCRIBER,12,35
2023-04-30,YT_CHANNEL,1,0
2023-04-30,YT_SEARCH,205,724
2023-04-30,RELATED_VIDEO,54,154
2023-04-30,YT_OTHER_PAGE,15,80
2023-04-30,EXT_URL,27,32
2023-04-30,PLAYLIST,1,1
2023-05-01,NO_LINK_OTHER,18,108
2023-05-01,SUBSCRIBER,18,50
2023-05-01,YT_CHANNEL,4,0
2023-05-01,YT_SEARCH,233,643
2023-05-01,RELATED_VIDEO,59,298
2023-05-01,YT_OTHER_PAGE,22,90
2023-05-01,EXT_URL,42,127
2023-05-01,PLAYLIST,1,0
2023-05-02,NO_LINK_OTHER,17,176
2023-05-02,SUBSCRIBER,15,61
2023-05-02,YT_CHANNEL,1,0
2023-05-02,YT_SEARCH,259,893
2023-05-02,RELATED_VIDEO,57,320
2023-05-02,YT_OTHER_PAGE,21,74
2023-05-02,EXT_URL,42,107
2023-05-02,PLAYLIST,3,2
2023-05-02,END_SCREEN,2,0
2023-05-03,NO_LINK_OTHER,14,103
2023-05-03,SUBSCRIBER,5,33
2023-05-03,YT_SEARCH,243,1020
2023-05-03,RELATED_VIDEO,51,177
2023-05-03,YT_OTHER_PAGE,22,115
2023-05-03,EXT_URL,35,118
2023-05-03,PLAYLIST,1,3
2023-05-04,NO_LINK_OTHER,14,98
2023-05-04,SUBSCRIBER,18,70
2023-05-04,YT_CHANNEL,2,2
2023-05-04,YT_SEARCH,228,822
2023-05-04,RELATED_VIDEO,51,158
2023-05-04,YT_OTHER_PAGE,18,177
2023-05-04,EXT_URL,46,212
2023-05-04,PLAYLIST,2,0
2023-05-05,NO_LINK_OTHER,18,79
2023-05-05,SUBSCRIBER,17,98
2023-05-05,YT_CHANNEL,3,38
2023-05-05,YT_SEARCH,204,591
2023-05-05,RELATED_VIDEO,43,254
2023-05-05,YT_OTHER_PAGE,20,63
2023-05-05,EXT_URL,37,43
2023-05-05,PLAYLIST,1,3
2023-05-05,END_SCREEN,2,0
2023-05-06,NO_LINK_OTHER,17,41
2023-05-06,SUBSCRIBER,21,45
2023-05-06,YT_CHANNEL,4,0
2023-05-06,YT_SEARCH,171,401
2023-05-06,RELATED_VIDEO,28,187
2023-05-06,YT_OTHER_PAGE,19,58
2023-05-06,EXT_URL,27,43
2023-05-07,NO_LINK_OTHER,14,47
2023-05-07,SUBSCRIBER,13,38
2023-05-07,YT_SEARCH,222,665
2023-05-07,RELATED_VIDEO,36,127
2023-05-07,YT_OTHER_PAGE,15,69
2023-05-07,EXT_URL,36,38
2023-05-07,PLAYLIST,1,1
2023-05-08,NO_LINK_OTHER,20,98
2023-05-08,SUBSCRIBER,15,52
2023-05-08,YT_CHANNEL,3,0
2023-05-08,YT_SEARCH,241,890
2023-05-08,RELATED_VIDEO,39,156
2023-05-08,YT_OTHER_PAGE,17,54
2023-05-08,EXT_URL,38,141
2023-05-08,PLAYLIST,4,16
2023-05-08,END_SCREEN,1,0
2023-05-09,NO_LINK_OTHER,37,82
2023-05-09,SUBSCRIBER,19,92
2023-05-09,YT_CHANNEL,1,0
2023-05-09,YT_SEARCH,234,1016
2023-05-09,RELATED_VIDEO,44,159
2023-05-09,YT_OTHER_PAGE,25,118
2023-05-09,EXT_URL,53,74
2023-05-09,PLAYLIST,1,2
2023-05-09,END_SCREEN,1,0
2023-05-10,NO_LINK_OTHER,24,94
2023-05-10,SUBSCRIBER,17,110
2023-05-10,YT_SEARCH,287,832
2023-05-10,RELATED_VIDEO,24,65
2023-05-10,YT_OTHER_PAGE,17,38
2023-05-10,EXT_URL,46,77
2023-05-10,END_SCREEN,1,0
2023-05-11,NO_LINK_OTHER,18,96
2023-05-11,SUBSCRIBER,22,56
2023-05-11,YT_SEARCH,335,684
2023-05-11,RELATED_VIDEO,39,148
2023-05-11,YT_OTHER_PAGE,20,94
2023-05-11,EXT_URL,35,119
2023-05-11,END_SCREEN,1,0
2023-05-12,NO_LINK_OTHER,13,87
2023-05-12,SUBSCRIBER,12,31
2023-05-12,YT_SEARCH,200,575
2023-05-12,RELATED_VIDEO,31,107
2023-05-12,YT_OTHER_PAGE,15,34
2023-05-12,EXT_URL,14,86
2023-05-12,PLAYLIST,1,0
2023-05-13,NO_LINK_OTHER,4,1
2023-05-13,SUBSCRIBER,8,31
2023-05-13,YT_CHANNEL,2,3
2023-05-13,YT_SEARCH,185,552
2023-05-13,RELATED_VIDEO,28,49
2023-05-13,YT_OTHER_PAGE,13,34
2023-05-13,EXT_URL,14,22
2023-05-13,PLAYLIST,2,0
2023-05-14,NO_LINK_OTHER,16,86
2023-05-14,SUBSCRIBER,13,49
2023-05-14,YT_CHANNEL,1,0
2023-05-14,YT_SEARCH,196,652
2023-05-14,RELATED_VIDEO,31,78
2023-05-14,YT_OTHER_PAGE,23,118
2023-05-14,EXT_URL,20,56
2023-05-14,PLAYLIST,2,0
2023-05-15,NO_LINK_OTHER,25,23
2023-05-15,SUBSCRIBER,14,89
2023-05-15,YT_SEARCH,290,993
2023-05-15,RELATED_VIDEO,28,63
2023-05-15,YT_OTHER_PAGE,19,82
2023-05-15,EXT_URL,22,67
2023-05-16,NO_LINK_OTHER,26,74
2023-05-16,SUBSCRIBER,16,108
2023-05-16,YT_CHANNEL,5,0
2023-05-16,YT_SEARCH,335,1061
2023-05-16,RELATED_VIDEO,53,213
2023-05-16,YT_OTHER_PAGE,18,99
2023-05-16,EXT_URL,22,62
2023-05-16,END_SCREEN,1,1
2023-05-17,NO_LINK_OTHER,15,24
2023-05-17,SUBSCRIBER,12,37
2023-05-17,YT_SEARCH,300,977
2023-05-17,RELATED_VIDEO,40,177
2023-05-17,YT_OTHER_PAGE,10,43
2023-05-17,EXT_URL,16,92
2023-05-17,END_SCREEN,1,0
2023-05-18,NO_LINK_OTHER,14,60
2023-05-18,SUBSCRIBER,16,51
2023-05-18,YT_SEARCH,256,858
2023-05-18,RELATED_VIDEO,56,220
2023-05-18,YT_OTHER_PAGE,34,145
2023-05-18,EXT_URL,31,99
2023-05-18,PLAYLIST,1,4
2023-05-19,NO_LINK_OTHER,12,26
2023-05-19,SUBSCRIBER,26,180
2023-05-19,YT_CHANNEL,5,31
2023-05-19,YT_SEARCH,225,926
2023-05-19,RELATED_VIDEO,51,311
2023-05-19,YT_OTHER_PAGE,25,124
2023-05-19,EXT_URL,12,27
2023-05-19,PLAYLIST,1,0
2023-05-19,END_SCREEN,1,0
2023-05-20,NO_LINK_OTHER,6,4
2023-05-20,SUBSCRIBER,22,52
2023-05-20,YT_CHANNEL,3,0
2023-05-20,YT_SEARCH,197,584
2023-05-20,RELATED_VIDEO,45,141
2023-05-20,YT_OTHER_PAGE,34,53
2023-05-20,EXT_URL,16,24
2023-05-20,PLAYLIST,4,6
2023-05-20,END_SCREEN,1,0
2023-05-21,NO_LINK_OTHER,13,34
2023-05-21,SUBSCRIBER,28,138
2023-05-21,YT_CHANNEL,1,4
2023-05-21,YT_SEARCH,243,916
2023-05-21,RELATED_VIDEO,36,184
2023-05-21,YT_OTHER_PAGE,27,69
2023-05-21,EXT_URL,16,45
2023-05-21,PLAYLIST,1,0
2023-05-22,NO_LINK_OTHER,19,104
2023-05-22,SUBSCRIBER,14,61
2023-05-22,YT_CHANNEL,2,13
2023-05-22,YT_SEARCH,267,932
2023-05-22,RELATED_VIDEO,72,387
2023-05-22,YT_OTHER_PAGE,29,115
2023-05-22,EXT_URL,29,105
2023-05-22,PLAYLIST,1,5
2023-05-23,NO_LINK_OTHER,22,53
2023-05-23,SUBSCRIBER,11,25
2023-05-23,YT_CHANNEL,5,2
2023-05-23,YT_SEARCH,280,999
2023-05-23,RELATED_VIDEO,51,380
2023-05-23,YT_OTHER_PAGE,25,110
2023-05-23,EXT_URL,20,100
2023-05-24,NO_LINK_OTHER,18,81
2023-05-24,SUBSCRIBER,18,111
2023-05-24,YT_SEARCH,256,998
2023-05-24,RELATED_VIDEO,43,212
2023-05-24,YT_OTHER_PAGE,20,40
2023-05-24,EXT_URL,38,232
2023-05-24,PLAYLIST,1,0
2023-05-25,NO_LINK_OTHER,22,88
2023-05-25,SUBSCRIBER,11,74
2023-05-25,YT_SEARCH,274,997
2023-05-25,RELATED_VIDEO,40,307
2023-05-25,YT_OTHER_PAGE,22,188
2023-05-25,EXT_URL,49,139
2023-05-25,PLAYLIST,1,0
2023-05-25,END_SCREEN,1,0
2023-05-26,NO_LINK_OTHER,19,70
2023-05-26,SUBSCRIBER,10,57
2023-05-26,YT_CHANNEL,2,3
2023-05-26,YT_SEARCH,208,730
2023-05-26,RELATED_VIDEO,35,89
2023-05-26,YT_OTHER_PAGE,18,38
2023-05-26,EXT_URL,20,111
2023-05-26,PLAYLIST,1,9
2023-05-27,NO_LINK_OTHER,13,18
2023-05-27,SUBSCRIBER,10,44
2023-05-27,YT_CHANNEL,1,0
2023-05-27,YT_SEARCH,191,635
2023-05-27,RELATED_VIDEO,32,135
2023-05-27,YT_OTHER_PAGE,24,108
2023-05-27,EXT_URL,18,106
2023-05-27,PLAYLIST,2,0
2023-05-27,END_SCREEN,1,0
2023-05-28,NO_LINK_OTHER,12,47
2023-05-28,SUBSCRIBER,13,74
2023-05-28,YT_CHANNEL,1,0
2023-05-28,YT_SEARCH,193,550
2023-05-28,RELATED_VIDEO,37,159
2023-05-28,YT_OTHER_PAGE,19,80
2023-05-28,EXT_URL,12,37
2023-05-28,PLAYLIST,2,29
2023-05-28,END_SCREEN,1,0
2023-05-29,NO_LINK_OTHER,18,44
2023-05-29,SUBSCRIBER,12,49
2023-05-29,YT_SEARCH,246,964
2023-05-29,RELATED_VIDEO,35,201
2023-05-29,YT_OTHER_PAGE,36,137
2023-05-29,EXT_URL,26,174
2023-05-29,PLAYLIST,3,3
2023-05-29,END_SCREEN,1,0
2023-05-30,NO_LINK_OTHER,20,116
2023-05-30,SUBSCRIBER,26,217
2023-05-30,YT_CHANNEL,2,0
2023-05-30,YT_SEARCH,229,832
2023-05-30,RELATED_VIDEO,41,154
2023-05-30,YT_OTHER_PAGE,23,77
2023-05-30,EXT_URL,24,79
2023-05-30,PLAYLIST,1,0
2023-05-31,NO_LINK_OTHER,17,93
2023-05-31,SUBSCRIBER,19,73
2023-05-31,YT_SEARCH,273,860
2023-05-31,RELATED_VIDEO,44,167
2023-05-31,YT_OTHER_PAGE,18,88
2023-05-31,EXT_URL,14,56
2023-05-31,PLAYLIST,3,6
2023-05-31,END_SCREEN,1,0
2023-06-01,NO_LINK_OTHER,17,35
2023-06-01,SUBSCRIBER,16,64
2023-06-01,YT_CHANNEL,1,0
2023-06-01,YT_SEARCH,264,1091
2023-06-01,RELATED_VIDEO,45,215
2023-06-01,YT_OTHER_PAGE,21,64
2023-06-01,EXT_URL,26,158
2023-06-01,PLAYLIST,2,0
2023-06-01,END_SCREEN,1,0
2023-06-02,NO_LINK_OTHER,13,137
2023-06-02,SUBSCRIBER,20,124
2023-06-02,YT_CHANNEL,1,0
2023-06-02,YT_SEARCH,209,899
2023-06-02,RELATED_VIDEO,46,226
2023-06-02,YT_OTHER_PAGE,16,54
2023-06-02,EXT_URL,25,105
2023-06-03,NO_LINK_OTHER,7,23
2023-06-03,SUBSCRIBER,11,65
2023-06-03,YT_CHANNEL,1,0
2023-06-03,YT_SEARCH,175,583
2023-06-03,RELATED_VIDEO,29,120
2023-06-03,YT_OTHER_PAGE,13,13
2023-06-03,EXT_URL,17,74
2023-06-03,PLAYLIST,1,0
2023-06-03,END_SCREEN,1,0
2023-06-04,NO_LINK_OTHER,10,51
2023-06-04,SUBSCRIBER,22,111
2023-06-04,YT_CHANNEL,4,0
2023-06-04,YT_SEARCH,254,796
2023-06-04,RELATED_VIDEO,35,162
2023-06-04,YT_OTHER_PAGE,24,154
2023-06-04,EXT_URL,24,62
2023-06-04,PLAYLIST,2,1
2023-06-05,NO_LINK_OTHER,25,231
2023-06-05,SUBSCRIBER,22,45
2023-06-05,YT_SEARCH,310,1212
2023-06-05,RELATED_VIDEO,52,258
2023-06-05,YT_OTHER_PAGE,19,71
2023-06-05,EXT_URL,28,71
2023-06-05,PLAYLIST,3,1
2023-06-06,NO_LINK_OTHER,16,144
2023-06-06,SUBSCRIBER,12,13
2023-06-06,YT_SEARCH,274,919
2023-06-06,RELATED_VIDEO,46,328
2023-06-06,YT_OTHER_PAGE,27,168
2023-06-06,EXT_URL,33,87
2023-06-06,PLAYLIST,1,6
2023-06-06,END_SCREEN,1,0
2023-06-07,NO_LINK_OTHER,11,33
2023-06-07,SUBSCRIBER,16,99
2023-06-07,YT_SEARCH,238,960
2023-06-07,RELATED_VIDEO,36,194
2023-06-07,YT_OTHER_PAGE,16,53
2023-06-07,EXT_URL,28,154
2023-06-07,ANNOTATION,1,0
2023-06-08,NO_LINK_OTHER,15,11
2023-06-08,SUBSCRIBER,18,193
2023-06-08,YT_CHANNEL,2,1
2023-06-08,YT_SEARCH,246,830
2023-06-08,RELATED_VIDEO,45,264
2023-06-08,YT_OTHER_PAGE,16,127
2023-06-08,EXT_URL,19,91
2023-06-09,NO_LINK_OTHER,14,126
2023-06-09,SUBSCRIBER,4,15
2023-06-09,YT_CHANNEL,1,0
2023-06-09,YT_SEARCH,184,740
2023-06-09,RELATED_VIDEO,42,211
2023-06-09,YT_OTHER_PAGE,15,90
2023-06-09,EXT_URL,17,179
2023-06-09,END_SCREEN,1,0
2023-06-10,NO_LINK_OTHER,7,31
2023-06-10,SUBSCRIBER,14,67
2023-06-10,YT_CHANNEL,2,1
2023-06-10,YT_SEARCH,181,557
2023-06-10,RELATED_VIDEO,24,136
2023-06-10,YT_OTHER_PAGE,27,102
2023-06-10,EXT_URL,10,32
2023-06-11,NO_LINK_OTHER,18,48
2023-06-11,SUBSCRIBER,19,41
2023-06-11,YT_SEARCH,227,532
2023-06-11,RELATED_VIDEO,28,101
2023-06-11,YT_OTHER_PAGE,36,123
2023-06-11,EXT_URL,27,41
2023-06-11,PLAYLIST,1,0
2023-06-12,NO_LINK_OTHER,17,48
2023-06-12,SUBSCRIBER,16,50
2023-06-12,YT_CHANNEL,1,0
2023-06-12,YT_SEARCH,244,804
2023-06-12,RELATED_VIDEO,40,81
2023-06-12,YT_OTHER_PAGE,17,120
2023-06-12,EXT_URL,23,101
2023-06-13,NO_LINK_OTHER,16,35
2023-06-13,SUBSCRIBER,10,11
2023-06-13,YT_CHANNEL,3,10
2023-06-13,YT_SEARCH,249,645
2023-06-13,RELATED_VIDEO,36,110
2023-06-13,YT_OTHER_PAGE,12,77
2023-06-13,EXT_URL,19,69
2023-06-13,END_SCREEN,1,0
2023-06-14,NO_LINK_OTHER,13,23
2023-06-14,SUBSCRIBER,18,49
2023-06-14,YT_CHANNEL,3,5
2023-06-14,YT_SEARCH,252,839
2023-06-14,RELATED_VIDEO,26,183
2023-06-14,YT_OTHER_PAGE,27,150
2023-06-14,EXT_URL,21,83
2023-06-15,NO_LINK_OTHER,13,66
2023-06-15,SUBSCRIBER,10,10
2023-06-15,YT_SEARCH,202,730
2023-06-15,RELATED_VIDEO,33,141
2023-06-15,YT_OTHER_PAGE,17,132
2023-06-15,EXT_URL,14,125
2023-06-15,PLAYLIST,1,22
2023-06-15,END_SCREEN,1,0
2023-06-16,NO_LINK_OTHER,18,58
2023-06-16,SUBSCRIBER,24,79
2023-06-16,YT_SEARCH,191,727
2023-06-16,RELATED_VIDEO,27,151
2023-06-16,YT_OTHER_PAGE,26,71
2023-06-16,EXT_URL,11,18
2023-06-16,END_SCREEN,2,0
2023-06-17,NO_LINK_OTHER,16,30
2023-06-17,SUBSCRIBER,27,235
2023-06-17,YT_CHANNEL,3,4
2023-06-17,YT_SEARCH,201,706
2023-06-17,RELATED_VIDEO,39,162
2023-06-17,YT_OTHER_PAGE,20,147
2023-06-17,EXT_URL,14,65
2023-06-17,PLAYLIST,1,1
2023-06-18,NO_LINK_OTHER,12,16
2023-06-18,SUBSCRIBER,18,86
2023-06-18,YT_SEARCH,199,530
2023-06-18,RELATED_VIDEO,14,13
2023-06-18,YT_OTHER_PAGE,19,26
2023-06-18,EXT_URL,7,3
2023-06-19,NO_LINK_OTHER,22,74
2023-06-19,SUBSCRIBER,18,88
2023-06-19,YT_SEARCH,252,953
2023-06-19,RELATED_VIDEO,21,109
2023-06-19,YT_OTHER_PAGE,19,119
2023-06-19,EXT_URL,21,84
2023-06-20,NO_LINK_OTHER,15,70
2023-06-20,SUBSCRIBER,13,118
2023-06-20,YT_CHANNEL,1,0
2023-06-20,YT_SEARCH,228,824
2023-06-20,RELATED_VIDEO,25,63
2023-06-20,YT_OTHER_PAGE,21,99
2023-06-20,EXT_URL,8,64
2023-06-21,NO_LINK_OTHER,13,70
2023-06-21,SUBSCRIBER,12,48
2023-06-21,YT_SEARCH,209,751
2023-06-21,RELATED_VIDEO,26,89
2023-06-21,YT_OTHER_PAGE,26,244
2023-06-21,EXT_URL,21,87
2023-06-21,PLAYLIST,2,5
2023-06-21,END_SCREEN,1,0
2023-06-22,NO_LINK_OTHER,7,51
2023-06-22,SUBSCRIBER,15,48
2023-06-22,YT_SEARCH,203,746
2023-06-22,RELATED_VIDEO,28,156
2023-06-22,YT_OTHER_PAGE,25,105
2023-06-22,EXT_URL,17,45
2023-06-22,PLAYLIST,1,2
2023-06-23,NO_LINK_OTHER,11,72
2023-06-23,SUBSCRIBER,15,114
2023-06-23,YT_CHANNEL,1,1
2023-06-23,YT_SEARCH,162,650
2023-06-23,RELATED_VIDEO,15,123
2023-06-23,YT_OTHER_PAGE,13,32
2023-06-23,EXT_URL,15,130
2023-06-24,NO_LINK_OTHER,9,26
2023-06-24,SUBSCRIBER,14,60
2023-06-24,YT_CHANNEL,1,0
2023-06-24,YT_SEARCH,137,602
2023-06-24,RELATED_VIDEO,34,100
2023-06-24,YT_OTHER_PAGE,16,169
2023-06-24,EXT_URL,16,59
2023-06-25,NO_LINK_OTHER,10,49
2023-06-25,SUBSCRIBER,21,96
2023-06-25,YT_CHANNEL,3,6
2023-06-25,YT_SEARCH,188,836
2023-06-25,RELATED_VIDEO,41,190
2023-06-25,YT_OTHER_PAGE,25,183
2023-06-25,EXT_URL,19,20
2023-06-26,NO_LINK_OTHER,11,63
2023-06-26,SUBSCRIBER,15,23
2023-06-26,YT_CHANNEL,3,1
2023-06-26,YT_SEARCH,198,832
2023-06-26,RELATED_VIDEO,30,101
2023-06-26,YT_OTHER_PAGE,13,131
2023-06-26,EXT_URL,18,96
2023-06-27,NO_LINK_OTHER,14,60
2023-06-27,SUBSCRIBER,19,90
2023-06-27,YT_CHANNEL,1,0
2023-06-27,YT_SEARCH,170,653
2023-06-27,RELATED_VIDEO,45,108
2023-06-27,YT_OTHER_PAGE,28,164
2023-06-27,EXT_URL,22,110
2023-06-28,NO_LINK_OTHER,8,31
2023-06-28,SUBSCRIBER,18,72
2023-06-28,YT_CHANNEL,1,0
2023-06-28,YT_SEARCH,161,605
2023-06-28,RELATED_VIDEO,26,115
2023-06-28,YT_OTHER_PAGE,21,50
2023-06-28,EXT_URL,11,10
2023-06-29,NO_LINK_OTHER,10,28
2023-06-29,SUBSCRIBER,28,94
2023-06-29,YT_SEARCH,149,611
2023-06-29,RELATED_VIDEO,37,195
2023-06-29,YT_OTHER_PAGE,18,59
2023-06-29,EXT_URL,13,28
2023-06-29,END_SCREEN,2,0
2023-06-30,NO_LINK_OTHER,22,48
2023-06-30,SUBSCRIBER,23,68
2023-06-30,YT_SEARCH,145,539
2023-06-30,RELATED_VIDEO,17,65
2023-06-30,YT_OTHER_PAGE,16,100
2023-06-30,EXT_URL,16,42
2023-06-30,PLAYLIST,3,0
2023-06-30,END_SCREEN,1,2
2023-07-01,NO_LINK_OTHER,12,14
2023-07-01,SUBSCRIBER,18,45
2023-07-01,YT_CHANNEL,8,6
2023-07-01,YT_SEARCH,139,550
2023-07-01,RELATED_VIDEO,23,85
2023-07-01,YT_OTHER_PAGE,15,34
